id,id_cliente,url_carta,url_obtenida
44,3524545,https://storage.cloud.google.com/ccu-forms-front-media/6a0095f0-99ba-4b2d-b7c3-53ff685779dd/IMG-20251104-WA0125(1).jpg,
45,3527824,https://storage.cloud.google.com/ccu-forms-front-media/430cfe96-f593-4d93-8cc9-40dc078db03d/IMG-20251006-WA0162(2).jpg,
46,3527884,https://storage.cloud.google.com/ccu-forms-front-media/f3cf39fb-260a-42b9-908f-296ae3a26492/IMG-20251002-WA0099.jpg,
47,3527766,https://storage.cloud.google.com/ccu-forms-front-media/43ee80d7-01fe-429c-a61e-20b98f715d4f/IMG-20251006-WA0205(2).jpg,
48,3527839,https://storage.cloud.google.com/ccu-forms-front-media/989495f9-0d8e-4e41-b526-626e98ef4487/IMG-20251006-WA0159(3).jpg,
49,3527855,https://storage.cloud.google.com/ccu-forms-front-media/3da7a4f8-8641-42b6-ad46-af86dee5f05b/IMG-20251004-WA0018(1).jpg,
50,3524540,https://storage.cloud.google.com/ccu-forms-front-media/9b57ef46-fa36-4aab-9029-01925f8c0362/IMG-20251104-WA0165(1).jpg,
51,3527865,https://storage.cloud.google.com/ccu-forms-front-media/5fb93440-6c76-4939-8369-28a8b0b9dc30/IMG-20251002-WA0148(2).jpg,
52,3527675,https://storage.cloud.google.com/ccu-forms-front-media/812d73f0-f865-46d7-b07f-f3f9c6152156/IMG-20251008-WA0099(2).jpg,
53,3527696,https://storage.cloud.google.com/ccu-forms-front-media/f2d646bd-5188-4680-9252-46f0a903a1ad/IMG-20250707-WA0186(6).jpg,
54,3524517,https://storage.cloud.google.com/ccu-forms-front-media/98ac8da9-d393-4e47-bd96-117cc04ab50a/IMG-20251202-WA0243.jpg,
55,3527811,https://storage.cloud.google.com/ccu-forms-front-media/a641fbe7-92fe-4296-a5a5-bf346b4334ad/IMG-20251203-WA0215.jpg,
56,3527722,https://storage.cloud.google.com/ccu-forms-front-media/5958c7ec-d241-49af-8c78-522134131eeb/IMG-20250929-WA0029(3).jpg,
57,3527708,https://storage.cloud.google.com/ccu-forms-front-media/942d99cf-6e64-439a-9091-889f39060d1b/IMG-20250710-WA0314(5).jpg,
58,3524522,https://storage.cloud.google.com/ccu-forms-front-media/a64f18af-2ab7-4c14-9865-fad93be77be1/IMG-20251120-WA0162.jpg,
59,3524514,https://storage.cloud.google.com/ccu-forms-front-media/61e8c51c-2e74-40c1-8a2d-4704fb890045/IMG-20251121-WA0018.jpeg,
60,3525118,https://storage.cloud.google.com/ccu-forms-front-media/8c346127-3a9b-410d-84c7-614b651d38c4/IMG_20251113_101326457_MFNR.jpg,
61,3524555,https://storage.cloud.google.com/ccu-forms-front-media/46648256-2f9e-4052-a54e-8bc4e8bbf00e/IMG-20251120-WA0021.jpg,
62,3524572,https://storage.cloud.google.com/ccu-forms-front-media/fe663024-a79e-4b76-ad4b-0e89591348c3/Screenshot_20251203-083800.png,
63,3524546,https://storage.cloud.google.com/ccu-forms-front-media/0946958b-f03b-4969-b7c6-1a6f5adb7066/IMG_20251118_130526545_MFNR.jpg,
64,3525292,https://storage.cloud.google.com/ccu-forms-front-media/401399ce-1253-4254-b3fc-9ab291f5d666/Subítufotodelacarta_menú(V)_0.jpg,
65,3526134,https://storage.cloud.google.com/ccu-forms-front-media/d8eded0a-b639-4e5a-8446-3c390e3080ba/Subítufotodelacarta_menú(V)_0.jpg,
66,3525515,https://storage.cloud.google.com/ccu-forms-front-media/3bbc944b-212c-47cf-8bd5-caf92a7c84d1/Subítufotodelacarta_menú(V)_0.jpg,
67,3524557,https://storage.cloud.google.com/ccu-forms-front-media/af8ec7db-6c38-473e-8fc3-8e08d3fc147d/IMG-20251125-WA0134.jpg,
68,3524638,https://storage.cloud.google.com/ccu-forms-front-media/f3bf2004-e9e3-4b9e-bc99-e6aa43475b66/Screenshot_20251024-200708.png,
69,3524641,https://storage.cloud.google.com/ccu-forms-front-media/ede31b3a-5146-4776-9d9f-07315fb89486/Screenshot_20251017-155855.png,
70,3524626,https://storage.cloud.google.com/ccu-forms-front-media/009bb7d6-f5c6-440e-a225-98740118e958/Screenshot_20251117-160612.png,
71,3524649,https://storage.cloud.google.com/ccu-forms-front-media/49a85638-ce48-472a-80b0-0d8b3177d383/Screenshot_20251024-200537.png,
72,3524605,https://storage.cloud.google.com/ccu-forms-front-media/726988e7-d722-43dc-8b44-9b61a839859f/IMG-20251119-WA0359.jpg,
73,3524624,https://storage.cloud.google.com/ccu-forms-front-media/64e02c89-75d0-4ddc-96b2-f9e6e55c33b3/IMG_20251119_103749219_MFNR.jpg,
74,3524617,https://storage.cloud.google.com/ccu-forms-front-media/ab74d18a-685e-46a3-a998-5d3ef41934be/IMG_20251119_103749219_MFNR.jpg,
75,3524645,https://storage.cloud.google.com/ccu-forms-front-media/ec56078b-35c5-4a5b-915e-d216b147f463/Screenshot_20251017-155855.png,
76,3536482,https://storage.cloud.google.com/ccu-forms-front-media/98d03777-1c5c-45fc-aaf7-6868826d0672/IMG_20251009_132540757_HDR.jpg,
77,3524639,https://storage.cloud.google.com/ccu-forms-front-media/18b5a0ba-9323-4101-bf20-def24019a60c/Screenshot_20251024-200708.png,
78,3524169,https://storage.cloud.google.com/ccu-forms-front-media/b99c8d3f-b1af-499a-b16d-4ad75275cd3b/1000181366.jpg,
79,3326791,https://storage.cloud.google.com/ccu-forms-front-media/391ab611-84f8-48e8-b042-f813d58316f6/Screenshot_20251008-214610.png,793060
80,3326790,https://storage.cloud.google.com/ccu-forms-front-media/c79e26c8-7a5a-4270-959b-f5ebbe5aea76/Screenshot_20251008-214639.png,
81,3326792,https://storage.cloud.google.com/ccu-forms-front-media/7ff8fcf8-275d-44a0-b3c9-150b057d62a2/Screenshot_20251008-214617.png,
82,3326780,https://storage.cloud.google.com/ccu-forms-front-media/85cfb28e-3a94-48aa-bc2a-4e7e0622bf2e/Screenshot_20251008-214610.png,793060
83,3326784,https://storage.cloud.google.com/ccu-forms-front-media/8bb7847e-e77a-49ae-889e-12f4b3f36861/Screenshot_20251008-214610.png,793060
84,3331094,https://storage.cloud.google.com/ccu-forms-front-media/48580447-5bb1-48e5-9b65-42fa1082f31c/1000436557.jpg,
85,3330947,https://storage.cloud.google.com/ccu-forms-front-media/e66450e4-5089-4920-bbed-e7d20cef3d53/1000372327.jpg,
86,3331199,https://storage.cloud.google.com/ccu-forms-front-media/ae4cebac-5640-4eca-bd01-71ff50b9ad42/1000436561.jpg,
87,3329261,,
88,3327576,,
89,3334098,https://storage.cloud.google.com/ccu-forms-front-media/97e7c3e4-f587-4367-8e1c-c49a4ffb6e04/Subítufotodelacarta_menú(V)_0.jpg,
90,3330848,,
91,3328408,,
92,3329856,,
93,3329836,"https://storage.cloud.google.com/ccu-forms-front-media/0e6815d4-2057-420b-9df7-d5f68ceec10e/Subítufotodelacarta_menú(V)_1.jpg, a0c4a924-64cf-4bb1-806c-7fc57dd9236b/Subítufotodelacarta_menú(V)_0.jpg",
94,3327750,,
95,3329002,,
96,3328346,,
97,3327114,,
98,3330144,,
99,3331027,,
100,3331032,https://storage.cloud.google.com/ccu-forms-front-media/842de034-9660-44a0-b794-d95929639ade/Subítufotodelacarta_menú(V)_0.jpg,
101,3329352,,
102,3331206,https://storage.cloud.google.com/ccu-forms-front-media/0406c082-9ead-4cb3-8806-2796cd115521/Subítufotodelacarta_menú(V)_0.jpg,
103,3326831,https://storage.cloud.google.com/ccu-forms-front-media/999ec403-53b1-4f19-9082-321de7c4cca1/Screenshot_20250926-153112~2.png,
104,3326829,https://storage.cloud.google.com/ccu-forms-front-media/fbc879fa-95e9-43df-9e53-dfce73cd7fcb/Screenshot_20250926-153124~2.png,
105,3326832,https://storage.cloud.google.com/ccu-forms-front-media/cc63775e-b1b7-4e74-9968-554a8b599e2f/Screenshot_20250926-153117~2.png,
106,3326830,https://storage.cloud.google.com/ccu-forms-front-media/9e5a7ba0-6f6b-4b8b-8ef6-ebebe84c02d2/Screenshot_20250926-153107~2.png,
107,3327856,https://storage.cloud.google.com/ccu-forms-front-media/ea94ede7-e00e-41c9-8a3f-c4bf4ecb26e9/Subítufotodelacarta_menú(V)_0.jpg,
108,3327542,https://storage.cloud.google.com/ccu-forms-front-media/07cb0eb3-c043-4ee6-b2a2-b35e69bf6ea0/Subítufotodelacarta_menú(V)_0.jpg,
109,3327493,https://storage.cloud.google.com/ccu-forms-front-media/781753d1-c266-49a8-a13f-95c85bde998c/Subítufotodelacarta_menú(V)_0.jpg,
110,3327669,https://storage.cloud.google.com/ccu-forms-front-media/38dd6cd2-ce4c-4382-9adf-6fa1880c20be/Subítufotodelacarta_menú(V)_0.jpg,
111,3328035,https://storage.cloud.google.com/ccu-forms-front-media/428846cb-413a-4bda-a6dc-77e851c585da/Subítufotodelacarta_menú(V)_0.jpg,
112,3330225,https://storage.cloud.google.com/ccu-forms-front-media/de9aaf3b-487d-4249-989e-4c67d6c1c187/Subítufotodelacarta_menú(V)_0.jpg,
113,3326763,https://storage.cloud.google.com/ccu-forms-front-media/f90a5f81-1601-4e49-9fb0-0f59851de2aa/1000074811.jpg,
114,3326746,https://storage.cloud.google.com/ccu-forms-front-media/fdfcb7cb-f27d-43cb-b6e5-d5179aab6f05/1000265454.jpg,
115,3326768,https://storage.cloud.google.com/ccu-forms-front-media/88cecaa0-fbd3-45c8-bda0-bf4c13cb607e/1000074810.jpg,
116,3326748,https://storage.cloud.google.com/ccu-forms-front-media/cbc699e0-601e-430b-9347-b25ea6308822/1000074708.jpg,
117,3326756,https://storage.cloud.google.com/ccu-forms-front-media/a4fc8ad7-8160-4ee3-9297-86afa637dda0/1000074835.jpg,
118,3329714,https://storage.cloud.google.com/ccu-forms-front-media/8f1fad05-5ff1-4215-8b18-e161ae097920/Subítufotodelacarta_menú(V)_0.jpg,
119,3327203,https://storage.cloud.google.com/ccu-forms-front-media/258cc2a0-7535-4541-8ba6-11643ccaf564/IMG_4713.png,
120,3327205,https://storage.cloud.google.com/ccu-forms-front-media/79c6efbb-71f6-4d1d-b0bc-f2c5e549c88f/IMG_4715.png,
121,3328803,https://storage.cloud.google.com/ccu-forms-front-media/ed6f7e53-1594-4447-9feb-bb4304a5884b/Subítufotodelacarta_menú(V)_0.jpg,
122,3326877,https://storage.cloud.google.com/ccu-forms-front-media/5edbaae5-571f-4591-96a8-bca08f12585f/20250409_122732.jpg,
123,3326879,https://storage.cloud.google.com/ccu-forms-front-media/995a8673-37b1-4bcb-98ac-1c17d23fa909/20250924_122941.jpg,
124,3326871,https://storage.cloud.google.com/ccu-forms-front-media/b5770867-9370-47c4-ae1f-2169bdfecd9c/20250924_115008.jpg,
125,3326875,https://storage.cloud.google.com/ccu-forms-front-media/5044468d-db6d-4eee-b35e-8d61bfa3beab/Screenshot_20250919_115131_WhatsApp.jpg,
126,3326873,https://storage.cloud.google.com/ccu-forms-front-media/af565583-ba77-45a1-838c-d20de8f3e17d/IMG-20250130-WA0136.jpg,
127,3326950,https://storage.cloud.google.com/ccu-forms-front-media/038778fc-e45a-436b-a089-78f1a0c35a3c/1000167543.jpg,
128,3329485,https://storage.cloud.google.com/ccu-forms-front-media/6b64cb90-35b5-4992-9845-626fd62ef85c/Subítufotodelacarta_menú(V)_0.jpg,
129,3329475,https://storage.cloud.google.com/ccu-forms-front-media/2656488e-46ac-48da-8bde-ae50f48ee1b5/Subítufotodelacarta_menú(V)_0.jpg,
130,3331746,https://storage.cloud.google.com/ccu-forms-front-media/5a51f2ac-ec02-4241-a78f-6ab6ff266e29/Subítufotodelacarta_menú(V)_0.jpg,
131,3331747,https://storage.cloud.google.com/ccu-forms-front-media/a9150147-0054-42df-b145-710f0aa61009/Subítufotodelacarta_menú(V)_0.jpg,
132,3331736,https://storage.cloud.google.com/ccu-forms-front-media/e3bdcbb8-b829-467a-8837-eacf993a9a98/Subítufotodelacarta_menú(V)_0.jpg,
133,3331717,https://storage.cloud.google.com/ccu-forms-front-media/55e7e150-e357-466f-a124-eeb3d7ac79c3/Subítufotodelacarta_menú(V)_0.jpg,
134,3331764,https://storage.cloud.google.com/ccu-forms-front-media/4d2394bf-212d-4441-8507-15f517df91a5/Subítufotodelacarta_menú(V)_0.jpg,119684
135,3328761,,
136,3329222,,
137,3331979,https://storage.cloud.google.com/ccu-forms-front-media/f8ebb270-32d6-41e0-9320-7998c825dfc0/Subítufotodelacarta_menú(V)_0.jpg,
138,3327113,,
139,3336292,https://storage.cloud.google.com/ccu-forms-front-media/eba92adc-8660-4660-9140-ef2c33d867d5/Subítufotodelacarta_menú(V)_0.jpg,
140,3332051,https://storage.cloud.google.com/ccu-forms-front-media/d731f1d9-10cf-49d3-abd4-f9c4890755a7/1000468024.jpg,
141,2213766,https://storage.cloud.google.com/ccu-forms-front-media/0c6600ac-d370-4783-915a-e1d63120f76c/Subítufotodelacarta_menú(V)_0.jpg,
142,2213605,https://storage.cloud.google.com/ccu-forms-front-media/124e5fa7-c44d-42d9-b941-5036111ba093/IMG-20241212-WA0042.jpg,
143,2213714,https://storage.cloud.google.com/ccu-forms-front-media/52419a44-19eb-46fb-a024-4fa55beda574/Subítufotodelacarta_menú(V)_0.jpg,
144,2209682,https://storage.cloud.google.com/ccu-forms-front-media/355fb65d-1cb7-4164-aa73-497e82c9d802/IMG_20250225_100750092.jpg,
145,2209686,https://storage.cloud.google.com/ccu-forms-front-media/b7620ab8-9942-4eff-932a-5abbba61e290/IMG_20250122_131626958.jpg,
146,2209684,https://storage.cloud.google.com/ccu-forms-front-media/6bb970b0-1954-4a7d-ba3f-072a2cc44b27/IMG_20250225_100754832.jpg,
147,2209681,https://storage.cloud.google.com/ccu-forms-front-media/e138ce5b-2817-4d0b-97dc-33f3131ed36b/IMG_20250122_131636416.jpg,
148,2213373,https://storage.cloud.google.com/ccu-forms-front-media/e9d6d907-7f8c-48eb-86e1-84039ebc91e4/Subítufotodelacarta_menú(V)_0.jpg,
149,2211007,https://storage.cloud.google.com/ccu-forms-front-media/591106b3-4c72-4601-8e1e-e5db0013acd7/Screenshot_20250307_103937_Chrome.jpg,
150,2213315,https://storage.cloud.google.com/ccu-forms-front-media/a646192c-d0ef-44cd-a0e7-d2b6d7e6d881/Subítufotodelacarta_menú(V)_0.jpg,
151,2214145,https://storage.cloud.google.com/ccu-forms-front-media/6f3a00dd-6ecd-436e-915e-318a74950b23/Subítufotodelacarta_menú(V)_0.jpg,
152,2214126,https://storage.cloud.google.com/ccu-forms-front-media/191742f1-13d7-4ae1-af03-4764321e1093/Subítufotodelacarta_menú(V)_0.jpg,00020101021144160012com.naranjax5000520470325802AR5911Deportes RG6010RIO GRANDE80400036aadfbfe5-e06d-489e-ad9e-1f60660999609940003649e3b9ec-d873-4819-b77e-d1dcf21212256304B6A5
153,2217401,https://storage.cloud.google.com/ccu-forms-front-media/6f3f3a08-b499-46b0-8ea0-c69ef2969dec/Subítufotodelacarta_menú(V)_0.jpg,
154,2209971,https://storage.cloud.google.com/ccu-forms-front-media/67dde9c0-8714-4f2e-9286-3c76ad2a6102/Subítufotodelacarta_menú(V)_0.jpg,
155,2209895,https://storage.cloud.google.com/ccu-forms-front-media/6f69de34-f87a-4c32-9cc1-89df256a9e0a/Subítufotodelacarta_menú(V)_0.jpg,
156,2213134,https://storage.cloud.google.com/ccu-forms-front-media/dc06e37d-d2a0-4e5f-a030-17e0b3a59e58/Subítufotodelacarta_menú(V)_0.jpg,https://cafemartinez.page.link/L6JA
157,2218408,https://storage.cloud.google.com/ccu-forms-front-media/1942928b-712c-48e5-b557-07536636ff28/Subítufotodelacarta_menú(V)_0.jpg,
158,2214168,https://storage.cloud.google.com/ccu-forms-front-media/b5f3269c-a522-4f60-a4aa-26a9344bfc43/1000161902.jpg,
159,2214166,https://storage.cloud.google.com/ccu-forms-front-media/58c81a86-f045-476c-9229-dcc63d6a164b/1000161518.jpg,
160,2214167,https://storage.cloud.google.com/ccu-forms-front-media/0fc255d9-8c83-453a-b909-f3be2156f522/1000161899.jpg,
161,2214164,https://storage.cloud.google.com/ccu-forms-front-media/2a242019-2de9-404d-96a4-11e50d9af401/1000161430.jpg,
162,2214165,https://storage.cloud.google.com/ccu-forms-front-media/92936426-f7bc-4d40-acff-d2aaed65d336/1000161518.jpg,
163,2214170,https://storage.cloud.google.com/ccu-forms-front-media/af1cddbe-c008-463b-af62-9ecd035ef5e2/1000161905.jpg,
164,2214171,https://storage.cloud.google.com/ccu-forms-front-media/3813a30d-1093-4c58-a572-a4e3f1a3bd7b/1000161909.jpg,
165,2226675,https://storage.cloud.google.com/ccu-forms-front-media/2fed705a-4be9-41d3-b6f2-238274254529/Subítufotodelacarta_menú(V)_0.jpg,
166,2211750,https://storage.cloud.google.com/ccu-forms-front-media/4275e3d9-233b-4a65-8aa6-0d2b5f34d44f/Subítufotodelacarta_menú(V)_0.jpg,
167,2307445,https://storage.cloud.google.com/ccu-forms-front-media/c3131bd0-5387-4b53-a66e-8c54509ca0e4/Subítufotodelacarta_menú(V)_0.jpg,
168,2309729,https://storage.cloud.google.com/ccu-forms-front-media/83996c80-fbc0-4eea-912b-534d494a9a20/Subítufotodelacarta_menú(V)_0.jpg,https://www.laparolaccia.com/Carta_Parolaccia_Ingles.pdf
169,2311198,https://storage.cloud.google.com/ccu-forms-front-media/801986bc-cf86-48f2-a38d-82392b8b4687/1000155740.jpg,
170,2334577,https://storage.cloud.google.com/ccu-forms-front-media/77a3a4bd-4b66-45ab-bde7-570ba59771dd/Subítufotodelacarta_menú(V)_0.jpg,
